_id,loan_id,customer_id,feedback_text,sentiment_score,language,timestamp,feedback_category,escalation_flag,escalation_reason,feedback_length
67aaf02afd431fecde4a2035,827,807,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2036,828,67,Customer service did not address my concerns effectively.,-0.84,fr,2023-02-03T06:49:17,Customer Service,False,Unresponsive Service,57.0
67aaf02afd431fecde4a2037,829,78,"There were delays in the approval process, causing inconvenience.",-0.73,es,2023-02-21T22:00:20,Approval Process,True,Unresponsive Service,65.0
67aaf02afd431fecde4a2038,830,807,The repayment terms were not clearly explained.,-0.86,fr,2024-02-20T02:27:11,Repayment Terms,True,Miscommunication,47.0
67aaf02afd431fecde4a2039,831,693,The interest rates are too high for my liking.,-0.71,es,2022-01-09T09:44:22,Interest Rates,False,High Interest,46.0
67aaf02afd431fecde4a203a,832,993,The interest rates are competitive compared to other banks.,-0.81,es,2020-09-16T01:27:34,Interest Rates,False,Delayed Approval,59.0
67aaf02afd431fecde4a203b,833,292,The interest rates are too high for my liking.,-0.55,en,2024-02-07T13:49:11,Interest Rates,True,Unresponsive Service,46.0
67aaf02afd431fecde4a203c,834,295,The interest rates are competitive compared to other banks.,-0.72,en,2021-01-19T06:05:58,Interest Rates,True,Unresponsive Service,59.0
67aaf02afd431fecde4a203d,835,372,The repayment terms were not clearly explained.,-0.56,es,2023-08-08T22:44:15,Repayment Terms,False,Delayed Approval,47.0
67aaf02afd431fecde4a203e,836,422,"There were delays in the approval process, causing inconvenience.",-0.89,fr,2023-10-19T10:44:11,Approval Process,False,None,65.0
67aaf02afd431fecde4a203f,837,364,I had to submit multiple documents for approval. Could be improved.,-0.91,es,2024-08-20T00:53:40,Approval Process,True,Miscommunication,67.0
67aaf02afd431fecde4a2040,838,160,The interest rates are too high for my liking.,-0.55,es,2020-08-17T23:22:03,Interest Rates,False,Delayed Approval,46.0
67aaf02afd431fecde4a2041,839,203,"There were delays in the approval process, causing inconvenience.",-0.68,fr,2020-06-07T22:40:31,Approval Process,False,High Interest,65.0
67aaf02afd431fecde4a2042,840,126,The repayment terms are flexible and manageable.,-0.88,fr,2023-03-30T11:43:09,Repayment Terms,False,Miscommunication,48.0
67aaf02afd431fecde4a2043,841,511,I expected lower interest rates for long-term loans.,-0.72,fr,2021-02-13T01:10:14,Interest Rates,True,High Interest,52.0
67aaf02afd431fecde4a2044,842,943,"There were delays in the approval process, causing inconvenience.",-0.86,es,2023-12-28T13:27:27,Approval Process,True,High Interest,65.0
67aaf02afd431fecde4a2045,843,336,The repayment terms were not clearly explained.,-0.82,fr,2022-08-02T21:57:39,Repayment Terms,True,Unresponsive Service,47.0
67aaf02afd431fecde4a2046,844,369,I faced difficulties in understanding the repayment schedule.,-0.98,de,2020-02-12T05:11:51,Repayment Terms,True,Miscommunication,61.0
67aaf02afd431fecde4a2047,845,664,Customer service did not address my concerns effectively.,-0.73,en,2023-08-29T12:30:39,Customer Service,True,Unresponsive Service,57.0
67aaf02afd431fecde4a2048,846,15,I had to submit multiple documents for approval. Could be improved.,-0.58,fr,2022-06-14T19:00:55,Approval Process,True,High Interest,67.0
67aaf02afd431fecde4a2049,847,63,The repayment terms were not clearly explained.,-0.78,fr,2022-03-30T23:57:31,Repayment Terms,True,High Interest,47.0
67aaf02afd431fecde4a204a,848,476,The repayment terms were not clearly explained.,-0.87,en,2020-09-01T14:25:43,Repayment Terms,False,None,47.0
67aaf02afd431fecde4a204b,849,770,The interest rates are competitive compared to other banks.,-0.85,en,2023-11-20T07:00:07,Interest Rates,True,Miscommunication,59.0
67aaf02afd431fecde4a204c,850,976,The repayment terms were not clearly explained.,-0.98,en,2023-02-20T15:54:15,Repayment Terms,True,Unresponsive Service,47.0
67aaf02afd431fecde4a204d,851,68,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a204e,852,8,I had to submit multiple documents for approval. Could be improved.,-0.62,de,2021-10-05T12:47:10,Approval Process,False,High Interest,67.0
67aaf02afd431fecde4a204f,853,984,I expected lower interest rates for long-term loans.,-0.96,en,2021-03-15T21:10:51,Interest Rates,True,Miscommunication,52.0
67aaf02afd431fecde4a2050,854,608,The repayment terms were not clearly explained.,-0.9,de,2022-08-08T21:36:52,Repayment Terms,False,High Interest,47.0
67aaf02afd431fecde4a2051,855,205,The approval process was quick and hassle-free.,-0.66,en,2020-04-27T04:42:16,Approval Process,True,Delayed Approval,47.0
67aaf02afd431fecde4a2052,856,923,The approval process was quick and hassle-free.,-0.87,en,2023-04-22T11:07:03,Approval Process,True,Delayed Approval,47.0
67aaf02afd431fecde4a2053,857,807,The repayment terms are flexible and manageable.,-0.64,es,2022-12-22T20:07:33,Repayment Terms,False,None,48.0
67aaf02afd431fecde4a2054,858,688,I had to submit multiple documents for approval. Could be improved.,-0.52,es,2024-01-31T18:59:39,Approval Process,False,Miscommunication,67.0
67aaf02afd431fecde4a2055,859,199,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2056,860,303,I faced difficulties in understanding the repayment schedule.,-0.85,fr,2023-07-07T01:56:52,Repayment Terms,True,Unresponsive Service,61.0
67aaf02afd431fecde4a2057,861,51,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2058,862,879,The interest rates are competitive compared to other banks.,-0.97,es,2021-01-30T09:33:53,Interest Rates,False,Miscommunication,59.0
67aaf02afd431fecde4a2059,863,899,The repayment terms were not clearly explained.,-0.83,fr,2020-06-30T11:07:21,Repayment Terms,False,None,47.0
67aaf02afd431fecde4a205a,864,373,I faced delays when reaching out to customer service.,-0.78,fr,2021-03-26T23:06:21,Customer Service,False,Miscommunication,53.0
67aaf02afd431fecde4a205b,865,776,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a205c,866,869,The approval process was quick and hassle-free.,-0.74,en,2022-09-05T13:08:39,Approval Process,False,None,47.0
67aaf02afd431fecde4a205d,867,953,The interest rates are too high for my liking.,-0.58,es,2023-11-12T05:18:19,Interest Rates,False,Miscommunication,46.0
67aaf02afd431fecde4a205e,868,348,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a205f,869,1000,The interest rates are too high for my liking.,-0.64,es,2022-06-26T06:49:03,Interest Rates,False,Miscommunication,46.0
67aaf02afd431fecde4a2060,870,662,"There were delays in the approval process, causing inconvenience.",-0.97,fr,2019-12-19T12:24:40,Approval Process,True,Miscommunication,65.0
67aaf02afd431fecde4a2061,871,511,"There were delays in the approval process, causing inconvenience.",-0.85,en,2022-05-15T10:15:19,Approval Process,True,None,65.0
67aaf02afd431fecde4a2062,872,604,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2063,873,261,The repayment terms were not clearly explained.,-0.67,fr,2022-04-20T09:17:27,Repayment Terms,True,Miscommunication,47.0
67aaf02afd431fecde4a2064,874,113,The repayment terms are flexible and manageable.,-0.64,fr,2024-07-28T09:45:05,Repayment Terms,False,Delayed Approval,48.0
67aaf02afd431fecde4a2065,875,770,Customer service did not address my concerns effectively.,-0.92,fr,2021-04-06T12:12:29,Customer Service,True,Miscommunication,57.0
67aaf02afd431fecde4a2066,876,901,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2067,877,855,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2068,878,511,The repayment terms are flexible and manageable.,-0.71,fr,2022-04-11T01:23:03,Repayment Terms,True,High Interest,48.0
67aaf02afd431fecde4a2069,879,633,I expected lower interest rates for long-term loans.,-0.89,es,2022-12-21T16:59:11,Interest Rates,False,High Interest,52.0
67aaf02afd431fecde4a206a,880,353,The repayment terms are flexible and manageable.,-0.92,fr,2020-06-04T20:13:55,Repayment Terms,False,Delayed Approval,48.0
67aaf02afd431fecde4a206b,881,812,"There were delays in the approval process, causing inconvenience.",-0.72,de,2023-06-24T10:48:03,Approval Process,False,Unresponsive Service,65.0
67aaf02afd431fecde4a206c,882,997,Customer service was helpful and responsive.,-0.61,es,2024-11-11T01:11:04,Customer Service,False,Delayed Approval,44.0
67aaf02afd431fecde4a206d,883,106,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a206e,884,94,The interest rates are too high for my liking.,-0.6,fr,2023-12-14T06:41:24,Interest Rates,False,High Interest,46.0
67aaf02afd431fecde4a206f,885,93,"There were delays in the approval process, causing inconvenience.",-0.95,es,2022-05-09T06:01:56,Approval Process,True,Delayed Approval,65.0
67aaf02afd431fecde4a2070,886,7,The approval process was quick and hassle-free.,-0.63,de,2023-07-09T05:49:38,Approval Process,True,Delayed Approval,47.0
67aaf02afd431fecde4a2071,887,767,Customer service was helpful and responsive.,-0.9,en,2023-09-02T18:40:51,Customer Service,False,Delayed Approval,44.0
67aaf02afd431fecde4a2072,888,788,I expected lower interest rates for long-term loans.,-0.66,es,2023-05-20T10:19:26,Interest Rates,True,None,52.0
67aaf02afd431fecde4a2073,889,552,The repayment terms are flexible and manageable.,-0.65,en,2023-10-01T11:59:28,Repayment Terms,False,None,48.0
67aaf02afd431fecde4a2074,890,179,"There were delays in the approval process, causing inconvenience.",-0.56,fr,2022-12-11T05:04:58,Approval Process,False,Unresponsive Service,65.0
67aaf02afd431fecde4a2075,891,507,I faced difficulties in understanding the repayment schedule.,-0.82,de,2022-08-29T01:12:32,Repayment Terms,True,Unresponsive Service,61.0
67aaf02afd431fecde4a2076,892,452,The approval process was quick and hassle-free.,-0.52,fr,2020-07-08T07:34:50,Approval Process,True,High Interest,47.0
67aaf02afd431fecde4a2077,893,937,The repayment terms are flexible and manageable.,-0.74,de,2022-09-08T02:41:09,Repayment Terms,False,Unresponsive Service,48.0
67aaf02afd431fecde4a2078,894,464,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2079,895,423,"There were delays in the approval process, causing inconvenience.",-0.62,de,2022-05-18T10:19:50,Approval Process,True,Delayed Approval,65.0
67aaf02afd431fecde4a207a,896,825,The interest rates are competitive compared to other banks.,-0.72,es,2020-06-04T06:59:25,Interest Rates,False,None,59.0
67aaf02afd431fecde4a207b,897,452,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a207c,898,525,"There were delays in the approval process, causing inconvenience.",-0.76,fr,2020-08-23T16:50:13,Approval Process,False,Miscommunication,65.0
67aaf02afd431fecde4a207d,899,744,I faced delays when reaching out to customer service.,-0.74,de,2024-02-08T03:51:06,Customer Service,False,High Interest,53.0
67aaf02afd431fecde4a207e,900,618,Customer service was helpful and responsive.,-0.98,es,2023-03-31T15:04:11,Customer Service,False,None,44.0
67aaf02afd431fecde4a207f,901,860,The interest rates are too high for my liking.,-0.96,de,2020-05-19T06:40:22,Interest Rates,False,None,46.0
67aaf02afd431fecde4a2080,902,812,The interest rates are too high for my liking.,-0.77,es,2023-01-08T09:36:18,Interest Rates,False,Unresponsive Service,46.0
67aaf02afd431fecde4a2081,903,363,Customer service was helpful and responsive.,-0.85,fr,2020-12-17T00:48:12,Customer Service,True,None,44.0
67aaf02afd431fecde4a2082,904,393,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2083,905,859,The interest rates are competitive compared to other banks.,-0.64,de,2023-01-28T13:40:16,Interest Rates,False,Delayed Approval,59.0
67aaf02afd431fecde4a2084,906,895,The interest rates are too high for my liking.,-0.77,en,2020-08-15T23:54:52,Interest Rates,True,High Interest,46.0
67aaf02afd431fecde4a2085,907,221,I faced difficulties in understanding the repayment schedule.,-0.83,de,2021-07-10T16:26:33,Repayment Terms,True,Miscommunication,61.0
67aaf02afd431fecde4a2086,908,338,The interest rates are too high for my liking.,-0.63,es,2024-10-09T18:10:43,Interest Rates,False,None,46.0
67aaf02afd431fecde4a2087,909,961,The approval process was quick and hassle-free.,-0.74,en,2021-05-02T13:28:54,Approval Process,False,Miscommunication,47.0
67aaf02afd431fecde4a2088,910,753,The interest rates are too high for my liking.,-0.73,de,2020-01-23T05:50:57,Interest Rates,True,None,46.0
67aaf02afd431fecde4a2089,911,880,I faced difficulties in understanding the repayment schedule.,-0.72,en,2021-12-17T04:20:18,Repayment Terms,False,Unresponsive Service,61.0
67aaf02afd431fecde4a208a,912,242,I expected lower interest rates for long-term loans.,-0.65,en,2020-09-12T05:52:42,Interest Rates,False,None,52.0
67aaf02afd431fecde4a208b,913,235,The interest rates are competitive compared to other banks.,-0.92,de,2020-05-18T20:10:29,Interest Rates,True,Miscommunication,59.0
67aaf02afd431fecde4a208c,914,965,I had to submit multiple documents for approval. Could be improved.,-0.84,es,2024-06-01T16:12:41,Approval Process,False,Unresponsive Service,67.0
67aaf02afd431fecde4a208d,915,586,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a208e,916,372,I faced delays when reaching out to customer service.,-0.6,en,2024-10-28T04:24:45,Customer Service,True,Unresponsive Service,53.0
67aaf02afd431fecde4a208f,917,456,I had to submit multiple documents for approval. Could be improved.,-0.83,es,2022-06-20T07:17:38,Approval Process,True,Miscommunication,67.0
67aaf02afd431fecde4a2090,918,347,The interest rates are too high for my liking.,-0.96,en,2021-03-26T12:28:50,Interest Rates,False,High Interest,46.0
67aaf02afd431fecde4a2091,919,102,The interest rates are competitive compared to other banks.,-0.96,de,2020-01-11T05:11:18,Interest Rates,True,Delayed Approval,59.0
67aaf02afd431fecde4a2092,920,394,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2093,921,397,"There were delays in the approval process, causing inconvenience.",-0.64,de,2022-09-11T05:43:43,Approval Process,False,Unresponsive Service,65.0
67aaf02afd431fecde4a2094,922,328,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2095,923,630,The approval process was quick and hassle-free.,-0.73,es,2022-01-11T09:04:24,Approval Process,False,High Interest,47.0
67aaf02afd431fecde4a2096,924,228,Customer service did not address my concerns effectively.,-0.84,en,2022-11-19T06:27:37,Customer Service,False,Miscommunication,57.0
67aaf02afd431fecde4a2097,925,272,The repayment terms were not clearly explained.,-0.74,en,2020-12-07T18:28:18,Repayment Terms,False,Miscommunication,47.0
67aaf02afd431fecde4a2098,926,64,I faced delays when reaching out to customer service.,-0.8,fr,2021-02-10T02:01:59,Customer Service,False,High Interest,53.0
67aaf02afd431fecde4a2099,927,668,The interest rates are too high for my liking.,-0.54,de,2020-09-20T11:39:42,Interest Rates,True,Miscommunication,46.0
67aaf02afd431fecde4a209a,928,551,I faced difficulties in understanding the repayment schedule.,-0.8,de,2022-09-11T18:55:24,Repayment Terms,True,Unresponsive Service,61.0
67aaf02afd431fecde4a209b,929,910,Customer service was helpful and responsive.,-0.69,fr,2024-02-17T06:35:12,Customer Service,True,Unresponsive Service,44.0
67aaf02afd431fecde4a209c,930,383,I had to submit multiple documents for approval. Could be improved.,-0.58,fr,2022-06-23T18:42:29,Approval Process,True,Delayed Approval,67.0
67aaf02afd431fecde4a209d,931,437,"There were delays in the approval process, causing inconvenience.",-0.83,es,2023-04-08T05:06:46,Approval Process,False,Delayed Approval,65.0
67aaf02afd431fecde4a209e,932,397,Customer service was helpful and responsive.,-0.95,fr,2021-12-12T14:39:51,Customer Service,True,Miscommunication,44.0
67aaf02afd431fecde4a209f,933,269,"There were delays in the approval process, causing inconvenience.",-0.9,en,2021-02-26T01:42:53,Approval Process,True,Miscommunication,65.0
67aaf02afd431fecde4a20a0,934,211,I expected lower interest rates for long-term loans.,-0.52,en,2020-02-27T05:55:47,Interest Rates,False,Delayed Approval,52.0
67aaf02afd431fecde4a20a1,935,870,I expected lower interest rates for long-term loans.,-0.57,es,2024-01-27T10:34:57,Interest Rates,True,Delayed Approval,52.0
67aaf02afd431fecde4a20a2,936,766,The repayment terms are flexible and manageable.,-0.62,fr,2020-09-09T07:11:38,Repayment Terms,True,High Interest,48.0
67aaf02afd431fecde4a20a3,937,513,I faced difficulties in understanding the repayment schedule.,-0.99,de,2023-09-14T19:28:35,Repayment Terms,False,None,61.0
67aaf02afd431fecde4a20a4,938,250,The repayment terms were not clearly explained.,-0.54,fr,2022-10-11T03:23:25,Repayment Terms,True,Delayed Approval,47.0
67aaf02afd431fecde4a20a5,939,80,The repayment terms are flexible and manageable.,-0.88,es,2022-04-03T03:53:01,Repayment Terms,True,Delayed Approval,48.0
67aaf02afd431fecde4a20a6,940,436,The interest rates are too high for my liking.,-0.91,es,2024-03-25T01:48:23,Interest Rates,True,None,46.0
67aaf02afd431fecde4a20a7,941,439,The interest rates are too high for my liking.,-0.68,de,2020-12-18T01:59:42,Interest Rates,True,Delayed Approval,46.0
67aaf02afd431fecde4a20a8,942,640,I had to submit multiple documents for approval. Could be improved.,-0.82,es,2023-04-27T07:06:48,Approval Process,True,Unresponsive Service,67.0
67aaf02afd431fecde4a20a9,943,123,I expected lower interest rates for long-term loans.,-0.78,en,2020-09-24T01:10:57,Interest Rates,False,Unresponsive Service,52.0
67aaf02afd431fecde4a20aa,944,320,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20ab,945,3,The interest rates are competitive compared to other banks.,-0.77,fr,2020-03-26T04:42:37,Interest Rates,True,Unresponsive Service,59.0
67aaf02afd431fecde4a20ac,946,129,I faced delays when reaching out to customer service.,-0.61,en,2021-03-01T01:10:37,Customer Service,True,None,53.0
67aaf02afd431fecde4a20ad,947,720,The interest rates are competitive compared to other banks.,-0.85,fr,2024-06-13T03:51:05,Interest Rates,True,None,59.0
67aaf02afd431fecde4a20ae,948,392,The interest rates are too high for my liking.,-0.86,fr,2022-04-09T11:02:59,Interest Rates,False,Miscommunication,46.0
67aaf02afd431fecde4a20af,949,356,The repayment terms are flexible and manageable.,-0.59,en,2021-03-31T04:09:33,Repayment Terms,False,None,48.0
67aaf02afd431fecde4a20b0,950,601,I expected lower interest rates for long-term loans.,-0.74,en,2022-09-17T02:58:55,Interest Rates,False,Delayed Approval,52.0
67aaf02afd431fecde4a20b1,951,483,"There were delays in the approval process, causing inconvenience.",-0.94,en,2021-04-21T07:22:28,Approval Process,True,None,65.0
67aaf02afd431fecde4a20b2,952,241,The interest rates are too high for my liking.,-0.91,es,2024-07-27T12:21:47,Interest Rates,True,High Interest,46.0
67aaf02afd431fecde4a20b3,953,274,I faced difficulties in understanding the repayment schedule.,-0.66,de,2024-08-02T03:51:55,Repayment Terms,False,Unresponsive Service,61.0
67aaf02afd431fecde4a20b4,954,661,The approval process was quick and hassle-free.,-0.52,de,2020-07-24T13:05:13,Approval Process,False,High Interest,47.0
67aaf02afd431fecde4a20b5,955,389,I had to submit multiple documents for approval. Could be improved.,-0.61,es,2024-08-14T01:00:29,Approval Process,False,None,67.0
67aaf02afd431fecde4a20b6,956,893,The interest rates are too high for my liking.,-0.65,en,2020-05-16T21:05:25,Interest Rates,False,Miscommunication,46.0
67aaf02afd431fecde4a20b7,957,267,I faced delays when reaching out to customer service.,-0.68,fr,2021-12-04T00:50:54,Customer Service,True,Delayed Approval,53.0
67aaf02afd431fecde4a20b8,958,893,The repayment terms are flexible and manageable.,-0.91,de,2022-11-26T23:59:33,Repayment Terms,False,None,48.0
67aaf02afd431fecde4a20b9,959,533,The interest rates are too high for my liking.,-0.71,es,2020-12-19T19:35:20,Interest Rates,False,Delayed Approval,46.0
67aaf02afd431fecde4a20ba,960,616,I faced difficulties in understanding the repayment schedule.,-0.53,en,2023-08-18T02:58:02,Repayment Terms,False,Unresponsive Service,61.0
67aaf02afd431fecde4a20bb,961,621,The repayment terms are flexible and manageable.,-0.66,de,2022-02-24T19:04:45,Repayment Terms,False,Delayed Approval,48.0
67aaf02afd431fecde4a20bc,962,319,I had to submit multiple documents for approval. Could be improved.,-0.63,es,2022-10-28T16:20:23,Approval Process,True,None,67.0
67aaf02afd431fecde4a20bd,963,189,The interest rates are too high for my liking.,-0.74,en,2020-07-03T21:45:47,Interest Rates,True,High Interest,46.0
67aaf02afd431fecde4a20be,964,703,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20bf,965,713,Customer service was helpful and responsive.,-0.6,es,2023-07-09T16:10:02,Customer Service,False,Delayed Approval,44.0
67aaf02afd431fecde4a20c0,966,676,I faced delays when reaching out to customer service.,-0.78,fr,2024-09-25T09:01:55,Customer Service,False,Delayed Approval,53.0
67aaf02afd431fecde4a20c1,967,218,I expected lower interest rates for long-term loans.,-0.75,es,2020-04-17T21:59:17,Interest Rates,True,Delayed Approval,52.0
67aaf02afd431fecde4a20c2,968,319,The repayment terms were not clearly explained.,-0.67,de,2019-12-09T20:20:43,Repayment Terms,False,High Interest,47.0
67aaf02afd431fecde4a20c3,969,173,I faced delays when reaching out to customer service.,-0.76,en,2020-06-17T22:50:14,Customer Service,True,Unresponsive Service,53.0
67aaf02afd431fecde4a20c4,970,26,The interest rates are too high for my liking.,-0.81,de,2020-05-08T13:03:20,Interest Rates,True,Miscommunication,46.0
67aaf02afd431fecde4a20c5,971,658,I faced delays when reaching out to customer service.,-0.68,fr,2021-01-11T12:25:08,Customer Service,True,Unresponsive Service,53.0
67aaf02afd431fecde4a20c6,972,364,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20c7,973,213,The interest rates are competitive compared to other banks.,-0.99,es,2020-06-03T08:39:00,Interest Rates,True,Miscommunication,59.0
67aaf02afd431fecde4a20c8,974,433,The repayment terms are flexible and manageable.,-0.58,en,2021-06-13T07:46:48,Repayment Terms,True,Miscommunication,48.0
67aaf02afd431fecde4a20c9,975,190,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20ca,976,464,The approval process was quick and hassle-free.,-0.91,fr,2020-05-05T00:23:35,Approval Process,False,Delayed Approval,47.0
67aaf02afd431fecde4a20cb,977,710,Customer service did not address my concerns effectively.,-0.86,en,2023-12-28T04:10:36,Customer Service,False,Delayed Approval,57.0
67aaf02afd431fecde4a20cc,978,40,The repayment terms were not clearly explained.,-0.73,es,2021-05-25T12:30:01,Repayment Terms,False,None,47.0
67aaf02afd431fecde4a20cd,979,556,Customer service was helpful and responsive.,-0.7,fr,2022-09-06T01:42:38,Customer Service,False,Miscommunication,44.0
67aaf02afd431fecde4a20ce,980,591,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20cf,981,645,The approval process was quick and hassle-free.,-0.61,fr,2023-10-24T10:55:16,Approval Process,False,Delayed Approval,47.0
67aaf02afd431fecde4a20d0,982,251,Customer service was helpful and responsive.,-0.92,de,2020-08-09T15:57:53,Customer Service,True,Unresponsive Service,44.0
67aaf02afd431fecde4a20d1,983,717,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20d2,984,18,The repayment terms were not clearly explained.,-0.67,fr,2020-01-01T11:55:25,Repayment Terms,True,Unresponsive Service,47.0
67aaf02afd431fecde4a20d3,985,458,"There were delays in the approval process, causing inconvenience.",-0.81,en,2021-09-19T07:09:15,Approval Process,True,None,65.0
67aaf02afd431fecde4a20d4,986,266,I expected lower interest rates for long-term loans.,-0.94,fr,2024-03-07T14:45:47,Interest Rates,True,Unresponsive Service,52.0
67aaf02afd431fecde4a20d5,987,111,I had to submit multiple documents for approval. Could be improved.,-0.92,de,2020-01-18T12:11:02,Approval Process,False,High Interest,67.0
67aaf02afd431fecde4a20d6,988,754,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20d7,989,409,The interest rates are competitive compared to other banks.,-0.6,fr,2022-06-30T18:32:29,Interest Rates,True,Miscommunication,59.0
67aaf02afd431fecde4a20d8,990,144,Customer service was helpful and responsive.,-0.76,es,2020-07-01T05:29:31,Customer Service,True,High Interest,44.0
67aaf02afd431fecde4a20d9,991,450,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20da,992,30,The interest rates are competitive compared to other banks.,-0.75,en,2019-12-20T20:10:08,Interest Rates,True,Miscommunication,59.0
67aaf02afd431fecde4a20db,993,407,The approval process was quick and hassle-free.,-0.77,es,2024-09-11T09:46:34,Approval Process,True,Miscommunication,47.0
67aaf02afd431fecde4a20dc,994,807,I faced delays when reaching out to customer service.,-0.73,en,2022-02-10T11:56:35,Customer Service,True,Delayed Approval,53.0
67aaf02afd431fecde4a20dd,995,300,Customer service was helpful and responsive.,-0.6,fr,2020-08-27T01:44:42,Customer Service,True,Miscommunication,44.0
67aaf02afd431fecde4a20de,996,46,The approval process was quick and hassle-free.,-0.84,es,2020-01-20T07:30:22,Approval Process,True,High Interest,47.0
67aaf02afd431fecde4a20df,997,254,The interest rates are too high for my liking.,-0.73,es,2022-07-21T00:59:08,Interest Rates,False,High Interest,46.0
67aaf02afd431fecde4a20e0,998,376,The approval process was quick and hassle-free.,-0.69,de,2021-10-13T05:55:23,Approval Process,True,Miscommunication,47.0
67aaf02afd431fecde4a20e1,999,70,The interest rates are competitive compared to other banks.,-0.61,es,2020-06-29T13:00:03,Interest Rates,False,High Interest,59.0
67aaf02afd431fecde4a20e2,1000,169,Customer service was helpful and responsive.,-0.84,de,2024-05-09T16:02:53,Customer Service,True,High Interest,44.0
67aaf02afd431fecde4a20e3,1001,784,"There were delays in the approval process, causing inconvenience.",-0.5,es,2021-12-04T22:18:24,Approval Process,False,Delayed Approval,65.0
67aaf02afd431fecde4a20e4,1002,468,Customer service did not address my concerns effectively.,-0.65,en,2022-11-30T17:07:03,Customer Service,True,Unresponsive Service,57.0
67aaf02afd431fecde4a20e5,1003,748,I expected lower interest rates for long-term loans.,-0.84,es,2020-02-05T14:40:08,Interest Rates,True,Delayed Approval,52.0
67aaf02afd431fecde4a20e6,1004,909,I faced delays when reaching out to customer service.,-0.95,de,2022-03-02T08:13:39,Customer Service,False,High Interest,53.0
67aaf02afd431fecde4a20e7,1005,610,Customer service was helpful and responsive.,-0.67,es,2022-12-15T02:44:01,Customer Service,False,Unresponsive Service,44.0
67aaf02afd431fecde4a20e8,1006,340,I had to submit multiple documents for approval. Could be improved.,-0.55,en,2023-11-07T03:16:44,Approval Process,True,High Interest,67.0
67aaf02afd431fecde4a20e9,1007,432,I had to submit multiple documents for approval. Could be improved.,-0.83,de,2022-04-14T07:46:43,Approval Process,False,Miscommunication,67.0
67aaf02afd431fecde4a20ea,1008,252,Customer service was helpful and responsive.,-0.91,es,2021-09-12T22:19:45,Customer Service,True,Unresponsive Service,44.0
67aaf02afd431fecde4a20eb,1009,956,The interest rates are too high for my liking.,-0.93,de,2022-05-24T03:19:17,Interest Rates,True,Miscommunication,46.0
67aaf02afd431fecde4a20ec,1010,123,I faced delays when reaching out to customer service.,-0.71,de,2022-04-21T08:25:37,Customer Service,False,Unresponsive Service,53.0
67aaf02afd431fecde4a20ed,1011,849,I expected lower interest rates for long-term loans.,-0.91,es,2019-12-31T00:59:43,Interest Rates,True,None,52.0
67aaf02afd431fecde4a20ee,1012,6,The interest rates are too high for my liking.,-0.92,fr,2023-06-13T20:04:42,Interest Rates,False,High Interest,46.0
67aaf02afd431fecde4a20ef,1013,21,I faced delays when reaching out to customer service.,-0.73,de,2021-02-17T04:04:08,Customer Service,False,High Interest,53.0
67aaf02afd431fecde4a20f0,1014,696,I expected lower interest rates for long-term loans.,-0.88,en,2024-11-25T02:07:52,Interest Rates,True,Unresponsive Service,52.0
67aaf02afd431fecde4a20f1,1015,346,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a20f2,1016,225,The interest rates are competitive compared to other banks.,-0.73,es,2024-04-16T21:13:37,Interest Rates,True,Unresponsive Service,59.0
67aaf02afd431fecde4a20f3,1017,892,I had to submit multiple documents for approval. Could be improved.,-0.92,en,2022-03-12T03:52:57,Approval Process,True,High Interest,67.0
67aaf02afd431fecde4a20f4,1018,933,Customer service was helpful and responsive.,-0.71,de,2022-05-11T03:21:20,Customer Service,False,Delayed Approval,44.0
67aaf02afd431fecde4a20f5,1019,403,I had to submit multiple documents for approval. Could be improved.,-0.87,fr,2024-03-16T00:43:52,Approval Process,False,None,67.0
67aaf02afd431fecde4a20f6,1020,179,The approval process was quick and hassle-free.,-0.66,es,2022-04-30T09:26:28,Approval Process,True,High Interest,47.0
